ORG_INFO_COMPANY_CODE,YOUR_EEID,COUNTRY_NAME,IND_NAME,POS_CODE,YOUR_CODE,YOUR_TITLE,YOUR_GRADE,EMP_ROLE,SUP_ID,ORG_CODE,EMP_TYPE,EMP_CLASS,TIME_W,BASE_SALARY,CURR_CODE,NUM_MONTHS,STIELIG,BONTGT
Company A,120271939,Malaysia,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M14,Internal,40578641,FSGL,Regular,,100%,76347,MYR,13,Y,7635
Company A,20053555,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,120296327,GOM,Regular,US - non-Exempt,100%,76186,USD,12,Y,2438
Company A,15660541,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,665765,GOM,Regular,US - non-Exempt,100%,75622,USD,12,Y,2420
Company A,562329,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,296251,GOM,Regular,US - non-Exempt,100%,75238,USD,12,Y,2408
Company A,43168161,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,120268283,GOM,Regular,US - non-Exempt,100%,74744,USD,12,Y,2392
Company A,20019375,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,44039405,GOM,Regular,US - non-Exempt,100%,74500,USD,12,Y,2384
Company A,120291155,United States,Professional Services/Outsourcing Solutions,AAAS4,00450P,Assistant IV,M23,Internal,15496951,PNT,Regular,US - non-Exempt,100%,74437,USD,12,Y,2382
Company A,349331,Singapore,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M13,Internal,120031733,FIN,Regular,,100%,74257,SGD,13,Y,2376
Company A,40947,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,702649,STOR,Regular,US - non-Exempt,100%,73551,USD,12,Y,2354
Company A,120289779,Canada,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M09,Internal,120296241,GOM,Regular,,100%,73542,CAD,12,Y,2353
Company A,20036449,United States,Software/SaaS,AAAS4,00450R,Executive Assistant II,M24,Internal,43998125,SWBO,Regular,US - non-Exempt,100%,72987,USD,12,Y,2336
Company A,120059237,Singapore,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M12,Internal,1181315,GOM,Regular,,100%,72849,SGD,13,Y,2331
Company A,43817293,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,43280259,GIT,Regular,US - non-Exempt,100%,72121,USD,12,Y,2308
Company A,120075907,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,831055,GOM,Regular,US - non-Exempt,100%,72065,USD,12,Y,2306
Company A,15481203,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,120070305,GOM,Regular,US - non-Exempt,100%,72062,USD,12,Y,2306
Company A,18090349,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,20060013,CMP,Regular,US - non-Exempt,100%,72044,USD,12,Y,2305
Company A,1165431,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,765511,GOM,Regular,US - non-Exempt,100%,71460,USD,12,Y,2287
Company A,20055253,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,20032717,CMPT,Regular,US - non-Exempt,100%,71353,USD,12,Y,2283
Company A,9443511,United States,Professional Services/Outsourcing Solutions,AAAS4,00450R,Executive Assistant II,M24,Internal,9435463,PNT,Regular,US - non-Exempt,100%,71056,USD,12,Y,2274
Company A,43055541,Romania,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M06,Internal,43274167,GBO,Regular,,100%,71014,RON,12,Y,2272
Company A,120015315,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,120295835,GBO,Regular,US - non-Exempt,100%,70914,USD,12,Y,2269
Company A,40757363,Singapore,Networking,AAAS4,00450R,Executive Assistant II,M13,Internal,933565,EDG,Regular,,100%,70816,SGD,13,Y,2266
Company A,15659915,United States,Software/SaaS,AAAS4,00450R,Executive Assistant II,M24,Internal,20001631,SWBO,Regular,US - non-Exempt,100%,70568,USD,12,Y,2258
Company A,18089713,United States,Professional Services/Outsourcing Solutions,AAAS4,00450R,Executive Assistant II,M24,Internal,929099,PNT,Regular,US - non-Exempt,100%,70200,USD,12,Y,2246
Company A,162256211,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,43114987,LEGO,Regular,US - non-Exempt,100%,69491,USD,12,Y,2224
Company A,656169,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,444181,GOM,Regular,US - non-Exempt,100%,69276,USD,12,Y,2217
Company A,20021305,United States,Software/SaaS,AAAS4,00450R,Executive Assistant II,M24,Internal,43093375,SWBO,Regular,US - non-Exempt,100%,68986,USD,12,Y,2208
Company A,162400397,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,42997639,HR,Regular,US - non-Exempt,100%,68761,USD,12,Y,2200
Company A,208033,Germany,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M07,Internal,251721,GOM,Regular,,100%,68729,EUR,13.22,Y,2199
Company A,40770225,United States,Professional Services/Outsourcing Solutions,AAAS4,00450R,Executive Assistant II,M24,Internal,601085,GRLK,Regular,US - non-Exempt,100%,67617,USD,12,Y,2164
Company A,231069,Germany,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M07,Internal,250181,GOM,Regular,,100%,67614,EUR,13.22,Y,2164
Company A,1172495,Singapore,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M13,Internal,330525,GBO,Regular,,100%,67304,SGD,13,Y,2154
Company A,120171931,Singapore,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M13,Internal,812123,FSGL,Regular,,100%,66899,SGD,13,Y,6690
Company A,162144465,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,120166219,CME,Regular,US - non-Exempt,100%,66702,USD,12,Y,2134
Company A,20033381,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,6659,CMPT,Regular,US - non-Exempt,100%,66520,USD,12,Y,2129
Company A,20044553,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,20039345,CMPT,Regular,US - non-Exempt,100%,66484,USD,12,Y,2127
Company A,70022075,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,70022027,GLMC,Regular,US - non-Exempt,100%,66241,USD,12,Y,2120
Company A,85097,Singapore,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M13,Internal,1297651,LEGO,Regular,,100%,65723,SGD,13,Y,2103
Company A,120282895,Singapore,Networking,AAAS4,00450R,Executive Assistant II,M13,Internal,717539,EDG,Regular,,100%,65172,SGD,13,Y,2086
Company A,70030285,United States,Professional Services/Outsourcing Solutions,AAAS4,00450P,Assistant IV,M23,Internal,70031469,PNT,Regular,US - non-Exempt,100%,65157,USD,12,Y,3258
Company A,266391,Belgium,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,266215,GOM,Regular,,100%,64742,EUR,13.92,Y,2072
Company A,120297083,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,20061891,LEGO,Regular,US - non-Exempt,100%,64000,USD,12,Y,2048
Company A,76777,Singapore,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M12,Internal,15465183,GOM,Regular,,100%,63859,SGD,13,Y,2043
Company A,16235897,Germany,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,43276159,GOM,Regular,,100%,63700,EUR,13.22,Y,2038
Company A,120278665,United States,Professional Services/Outsourcing Solutions,AAAS4,00450R,Executive Assistant II,M24,Internal,120004183,GRLK,Regular,US - non-Exempt,100%,63486,USD,12,Y,2032
Company A,43221227,Switzerland,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M05,Internal,1291245,GOM,Regular,,60%,63348.6,CHF,13,Y,3379
Company A,1159175,United States,Software/SaaS,AAAS4,00450R,Executive Assistant II,M24,Internal,120309189,SWBO,Regular,US - non-Exempt,100%,62970,USD,12,Y,2015
Company A,40830893,Singapore,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M12,Internal,43393717,GOM,Regular,,100%,61911,SGD,13,Y,1981
Company A,120040893,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,43743137,GOM,Regular,US - non-Exempt,100%,61889,USD,12,Y,1980
Company A,40272427,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,120262939,FSGL,Regular,US - non-Exempt,100%,61526,USD,12,Y,6768
Company A,43407077,United States,Professional Services/Outsourcing Solutions,AAAS4,00450R,Executive Assistant II,M24,Internal,20049321,PNT,Regular,US - non-Exempt,100%,61500,USD,12,Y,1968
Company A,253291,Germany,Networking,AAAS4,00450P,Assistant IV,M07,Internal,249945,EDG,Regular,,100%,61111,EUR,13.22,Y,1956
Company A,40094503,Belgium,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,266295,GOM,Regular,,100%,60905,EUR,13.92,Y,1949
Company A,43822371,Canada,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M09,Internal,20806693,LEGO,Regular,,100%,60877,CAD,12,Y,1948
Company A,235871,Germany,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M07,Internal,43473011,LEGO,Regular,,100%,60809,EUR,13.22,Y,1946
Company A,70031127,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,70031367,GLMC,Regular,US - non-Exempt,100%,59895,USD,12,Y,2995
Company A,70031641,United States,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M23,Internal,70032555,GLMC,Regular,US - non-Exempt,100%,59876,USD,12,Y,2994
Company A,43760359,United States,Professional Services/Outsourcing Solutions,AAAS4,00450P,Assistant IV,M23,Internal,20014043,PNT,Regular,US - non-Exempt,100%,59453,USD,12,Y,1902
Company A,215807,Germany,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,16257547,GBO,Regular,,100%,59312,EUR,13.22,Y,1898
Company A,40045113,United States,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M24,Internal,20657995,FSGL,Regular,US - non-Exempt,100%,59274,USD,12,Y,6520
Company A,1607139,Puerto Rico,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M21,Internal,858685,GOM,Regular,,100%,57759,USD,12,Y,1848
Company A,1041515,Netherlands,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M05,Internal,40297801,GOM,Regular,,100%,56908,EUR,12.96,Y,1821
Company A,40080585,Canada,Networking,AAAS4,00450P,Assistant IV,M09,Internal,40859715,EDG,Regular,,100%,56565,CAD,12,Y,1810
Company A,43584253,Ireland,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M08,Internal,40267039,FSGL,Regular,,100%,56162,EUR,12,Y,5616
Company A,40724355,Germany,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,16257547,GBO,Regular,,100%,56101,EUR,13.22,Y,1795
Company A,270575,Finland,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M06,Internal,271051,GOM,Regular,,100%,56073,EUR,12,Y,1794
Company A,40155523,Germany,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,223763,GOM,Regular,,100%,55624,EUR,13.22,Y,1780
Company A,40069797,Austria,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,40186341,GOM,Regular,,100%,55323,EUR,14,Y,1770
Company A,245953,Germany,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,216663,GOM,Regular,,84%,52952.09,EUR,13.22,Y,2012
Company A,1041437,Netherlands,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M05,Internal,1041679,FIN,Regular,,90%,52288.2,EUR,12.96,Y,1859
Company A,238583,Germany,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M07,Internal,216631,GOM,Regular,,84%,52099.043,EUR,13.22,Y,1980
Company A,947635,Singapore,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M12,Internal,1181315,GOM,Regular,,100%,51860,SGD,13,Y,1660
Company A,216831,Germany,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M07,Internal,209565,GOM,Regular,,84%,50579.894,EUR,13.22,Y,1922
Company A,271211,Finland,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M06,Internal,270825,GOM,Regular,,100%,50510,EUR,12,Y,1616
Company A,1094789,Singapore,Professional Services/Outsourcing Solutions,AAAS4,00450P,Assistant IV,M12,Internal,1039963,PNT,Regular,,100%,48866,SGD,13,Y,1564
Company A,1012327,Puerto Rico,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M21,Internal,979763,FIN,Regular,,100%,48622,USD,12,Y,1556
Company A,42939193,Spain,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M09,Internal,20583467,GOM,Regular,,100%,48429,EUR,14,Y,1550
Company A,251093,Germany,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,20565861,GOM,Regular,,84%,48378.645,EUR,13.22,Y,1838
Company A,120297881,Germany,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M07,Internal,40043633,GOM,Regular,,100%,48000,EUR,12,Y,1536
Company A,494933,Spain,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M09,Internal,20583531,GOM,Regular,,100%,47159,EUR,14,Y,1509
Company A,284505,Italy,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,120009175,GOM,Regular,Italy - Impiegati,100%,46714,EUR,14,Y,1495
Company A,851841,United Kingdom,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M10,Internal,70029191,GOM,Regular,,100%,46664,GBP,12,Y,1493
Company A,120296279,United Kingdom,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M10,Internal,120295291,CME,Regular,,100%,46125,GBP,12,Y,1476
Company A,16290561,Netherlands,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M05,Internal,42693761,GOM,Regular,,80%,46016.8,EUR,12.96,Y,1841
Company A,979579,Puerto Rico,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M21,Internal,120300569,GBO,Regular,,100%,45337,USD,12,Y,1451
Company A,120188921,Ireland,Networking,AAAS4,00450P,Assistant IV,M07,Internal,40006857,EDG,Regular,,100%,44883,EUR,12,Y,1436
Company A,43370849,Spain,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M09,Internal,852927,GOM,Regular,,100%,44651,EUR,12,Y,1429
Company A,120072699,Singapore,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M12,Internal,120298169,GOM,Regular,,100%,44322,SGD,13,Y,1418
Company A,16262843,France,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M06,Internal,70024791,GOM,Regular,France - non-Cadre,100%,44134,EUR,12,Y,1412
Company A,232649,Germany,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,209565,GOM,Regular,,79%,44000.414,EUR,13.22,Y,1783
Company A,283777,Italy,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,1174429,GOM,Regular,Italy - Impiegati,100%,43944,EUR,14,Y,1406
Company A,40507303,Italy,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M08,Internal,287795,CME,Regular,Italy - Impiegati,100%,43442,EUR,14,Y,1390
Company A,275585,France,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M05,Internal,1046465,LEGO,Regular,France - non-Cadre,100%,43245,EUR,12,Y,1384
Company A,120270949,United Kingdom,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M09,Internal,473409,GOM,Regular,,100%,43000,GBP,12,Y,1376
Company A,1287737,Italy,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M08,Internal,120086829,LEGO,Regular,Italy - Impiegati,100%,42846,EUR,14,Y,1371
Company A,1100267,France,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M05,Internal,15480363,CME,Regular,France - non-Cadre,100%,42730,EUR,12,Y,1367
Company A,42694791,United Kingdom,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M10,Internal,16209303,GOM,Regular,,100%,42590,GBP,12,Y,1363
Company A,120274749,United Kingdom,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M10,Internal,120088311,GOM,Regular,,100%,42000,GBP,12,Y,1344
Company A,120285327,United Kingdom,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M10,Internal,40279697,GOM,Regular,,100%,42000,GBP,12,Y,1344
Company A,40608515,United Kingdom,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M09,Internal,975487,GOM,Regular,,100%,41820,GBP,12,Y,1338
Company A,120065113,United Kingdom,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M09,Internal,120297985,GOM,Regular,,100%,41575,GBP,12,Y,1330
Company A,308711,United Kingdom,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M09,Internal,811451,STOR,Regular,,100%,41400,GBP,12,Y,1325
Company A,120271157,Ireland,Networking,AAAS4,00450P,Assistant IV,M07,Internal,945237,EDG,Regular,,100%,41134,EUR,12,Y,1316
Company A,283719,Italy,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,1114931,GOM,Regular,Italy - Impiegati,100%,40834,EUR,14,Y,1307
Company A,43205293,Puerto Rico,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M21,Internal,979501,FIN,Regular,,100%,40675,USD,12,Y,1302
Company A,120116961,United Kingdom,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M09,Internal,70027715,GOM,Regular,,100%,40572,GBP,12,Y,1298
Company A,283871,Italy,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,286739,GOM,Regular,Italy - Impiegati,100%,40024,EUR,14,Y,1281
Company A,120289151,United Kingdom,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M10,Internal,42900645,GOM,Regular,,100%,38948,GBP,12,Y,1246
Company A,120271045,United Kingdom,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M09,Internal,40611651,GOM,Regular,,100%,38923,GBP,12,Y,1246
Company A,40699609,United Kingdom,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M09,Internal,120301487,GOM,Regular,,100%,38520,GBP,12,Y,1233
Company A,235555,Germany,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,248809,GOM,Regular,,66%,38495.703,EUR,13.22,Y,1872
Company A,120263821,France,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M05,Internal,120284369,GOM,Regular,France - non-Cadre,100%,38000,EUR,12,Y,1216
Company A,120297287,France,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M05,Internal,120237005,GOM,Regular,France - non-Cadre,100%,37272,EUR,12,Y,1193
Company A,120299373,France,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M05,Internal,15489881,GOM,Regular,France - non-Cadre,100%,37272,EUR,12,Y,1193
Company A,120021531,France,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M05,Internal,15489881,GOM,Regular,France - non-Cadre,100%,36265,EUR,12,Y,1160
Company A,120291615,France,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M05,Internal,120284369,GOM,Regular,France - non-Cadre,100%,36265,EUR,12,Y,1160
Company A,16277937,France,Professional Services/Outsourcing Solutions,AAAS4,00450P,Assistant IV,M05,Internal,940677,PNT,Regular,France - non-Cadre,100%,36024,EUR,12,Y,1153
Company A,44001649,France,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M05,Internal,15489881,GOM,Regular,France - non-Cadre,100%,35952,EUR,12,Y,1150
Company A,235567,Germany,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,250551,GOM,Regular,,66%,35430.547,EUR,13.22,Y,1723
Company A,40552431,United Kingdom,Computer/Hardware Systems,AAAS4,00450R,Executive Assistant II,M10,Internal,889229,GOM,Regular,,80%,34034.4,GBP,12,Y,1361
Company A,43622203,United Kingdom,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M09,Internal,40711279,GOM,Regular,,100%,32960,GBP,12,Y,1055
Company A,247123,Germany,Networking,AAAS4,00450P,Assistant IV,M07,Internal,245581,EDG,Regular,,53%,32135.352,EUR,13.22,Y,1954
Company A,228623,Germany,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,2202045,GOM,Regular,,53%,31666.945,EUR,13.22,Y,1925
Company A,120304689,Spain,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M08,Internal,824769,GOM,Regular,,100%,31500,EUR,12,Y,1008
Company A,266217,Belgium,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M07,Internal,267461,GOM,Regular,,50%,30158,EUR,13.92,Y,1930
Company A,120301757,Spain,Computer/Hardware Systems,AAAS4,00450P,Assistant IV,M08,Internal,1080305,LEGO,Regular,,100%,30000,EUR,14,Y,960
Company A,250749,Germany,Professional Services/Outsourcing Solutions,AAAS4,00450P,Assistant IV,M07,Internal,320803,PNT,Regular,,53%,29372.277,EUR,13.22,Y,1786
Company A,1052917,United Kingdom,Professional Services/Outsourcing Solutions,AAAS4,00450P,Assistant IV,M09,Internal,218449,GRLK,Regular,,84%,26760.72,GBP,12,Y,1019
